"","Student_ID","Baseline_Score","End_Year_Score","School","Gender","Guardians","Guardian_Relationship","Guardian_Relative","Guardian_Marital","Last_Year_School_Attendance","Urban_Rural","County","HH_Income","FreeSchoolLunch","Year"
"1776","1776",15.1879553504517,94.7802203944267,5,2,2,0,0,1,1,1,2,21551,0,2012
"1777","1777",38.4448763202376,73.5653042342319,3,2,3,0,1,0,0,1,2,16858,0,2012
"1778","1778",52.2340986628855,113.222375560785,5,2,3,0,1,1,1,0,2,23701,0,2012
"1779","1779",3.61559023919342,65.128982577967,8,2,2,1,0,0,1,0,4,23759,0,2012
"1780","1780",137.490310075453,155.183732767517,1,2,2,1,0,0,1,1,0,10047,0,2012
"1781","1781",139.044743679623,152.699368877447,3,1,2,1,0,1,0,0,2,17043,0,2012
"1782","1782",100.297334664472,159.457802589352,1,1,3,1,0,0,1,0,0,19677,0,2012
"1783","1783",155.497631502671,187.263374709705,9,2,1,1,0,0,0,0,4,15592,0,2012
"1784","1784",103.357334523277,133.673411312265,7,1,2,1,1,0,1,1,4,13208,0,2012
"1785","1785",21.3250412901211,53.300660367934,4,1,1,0,0,1,0,0,2,23314,0,2012
"1786","1786",57.4611567081342,107.296320584716,9,2,3,1,0,1,0,0,4,13757,0,2012
"1787","1787",8.25547349980545,70.2376093159316,1,2,3,0,1,0,1,1,0,17569,0,2012
"1788","1788",6.29041954314837,62.4013954285889,7,1,1,0,0,1,0,1,4,19925,0,2012
"1789","1789",133.457036550181,153.83513088579,4,2,2,0,0,1,0,1,2,13409,0,2012
"1790","1790",35.2119291372095,67.9722904454348,1,1,3,0,0,1,1,1,0,11438,0,2012
"1791","1791",18.8731145097745,79.2894225396858,5,1,3,1,1,0,1,0,2,18210,0,2012
"1792","1792",177.854928872026,198.994108512735,8,2,2,0,1,1,0,1,4,21134,0,2012
"1793","1793",93.1043700302087,131.236071839664,10,2,3,0,0,1,1,0,5,21670,0,2012
"1794","1794",177.720396804806,216.1303096575,1,1,1,0,0,1,0,1,0,21403,0,2012
"1795","1795",93.0309922997565,143.432770258544,7,1,3,0,1,0,1,1,4,10394,0,2012
"1796","1796",77.7802817482471,106.843223702112,7,1,1,1,0,0,0,1,4,20557,0,2012
"1797","1797",125.331177455554,153.63165072626,5,1,3,1,0,1,1,1,2,18210,0,2012
"1798","1798",37.8591118858125,91.4104889690186,3,2,3,0,0,1,1,0,2,17808,0,2012
"1799","1799",67.3538980910919,116.980263165578,6,1,1,1,0,1,1,0,3,14514,0,2012
"1800","1800",36.2333252853279,71.9770848933613,4,2,3,1,1,0,1,1,2,12337,0,2012
"1801","1801",63.5565083969112,99.6543162634453,3,1,3,1,0,1,0,0,2,22002,0,2012
"1802","1802",114.109617146674,159.969252323856,10,1,2,0,1,0,0,1,5,21626,0,2012
"1803","1803",26.7851748334746,89.7307565036054,3,1,2,0,0,1,0,0,2,20802,0,2012
"1804","1804",71.1948222685992,95.1370182209976,5,1,1,1,1,1,0,1,2,20698,0,2012
"1805","1805",86.659998668599,115.639704478951,8,2,3,1,1,0,1,0,4,10408,0,2012
"1806","1806",49.2342631944281,102.428809894771,5,2,1,0,1,1,1,1,2,14159,0,2012
"1807","1807",23.6101521855678,73.9076874751088,10,1,3,1,0,1,1,0,5,17149,0,2012
"1808","1808",69.2866955955242,107.938350571536,6,1,3,0,0,0,1,0,3,20454,0,2012
"1809","1809",37.9472716852294,81.9393379198214,7,1,2,1,0,0,1,0,4,23291,0,2012
"1810","1810",46.4119584733128,105.620060286958,1,1,1,1,1,1,0,1,0,21605,0,2012
"1811","1811",46.8956012770301,82.963506786013,10,2,2,1,1,1,1,0,5,10495,0,2012
"1812","1812",18.4980101901843,58.0854388332118,9,1,2,1,0,0,1,0,4,16095,0,2012
"1813","1813",29.1666341588435,68.1096583891566,3,2,3,1,1,0,1,1,2,15986,0,2012
"1814","1814",175.762817580476,169.802216660996,4,1,2,0,1,0,0,0,2,12495,0,2012
"1815","1815",13.6653852057565,59.1642676703588,8,1,2,1,1,1,0,1,4,22173,0,2012
"1816","1816",58.2962882798848,99.3909728721107,8,1,1,1,1,0,1,0,4,20274,0,2012
"1817","1817",50.5423290943044,74.4787923874029,1,1,2,0,0,0,1,1,0,16049,0,2012
"1818","1818",54.58535758688,87.6039236212439,10,1,3,1,1,0,0,1,5,21992,0,2012
"1819","1819",32.2683251834444,106.311060864135,7,1,2,1,0,0,1,0,4,18861,0,2012
"1820","1820",21.6848626617291,58.7804718668886,10,1,2,1,1,0,0,0,5,16917,0,2012
"1821","1821",186.343426135439,188.742318444552,6,1,1,1,1,1,0,1,3,20468,0,2012
"1822","1822",298.3682653203,317.678185045516,10,2,3,0,1,1,0,1,5,23156,0,2012
"1823","1823",62.6881497569499,85.8099392601792,10,2,1,1,1,0,0,1,5,18716,0,2012
"1824","1824",69.5962619073782,99.9979258654806,9,1,1,0,1,0,1,0,4,17940,0,2012
"1825","1825",0.294862252835119,52.2900554580748,2,2,1,0,1,0,0,1,1,18886,0,2012
"1826","1826",121.2733391423,161.294656719045,6,2,2,1,0,1,1,1,3,16218,0,2012
"1827","1827",64.563919662247,107.655143231035,4,2,3,1,1,0,1,1,2,10462,0,2012
"1828","1828",0.0168556549829876,38.1961806124849,1,2,2,1,0,0,1,0,0,14798,0,2012
"1829","1829",80.3255521638743,96.3994833543938,10,2,2,1,1,0,1,1,5,12317,0,2012
"1830","1830",61.0989029430068,116.059226103399,6,1,1,0,0,0,0,1,3,11121,0,2012
"1831","1831",7.64134503863179,42.2258293983425,5,1,2,1,1,0,1,0,2,18286,0,2012
"1832","1832",142.472539909626,175.269582801241,10,1,3,0,0,1,0,1,5,21456,0,2012
"1833","1833",98.2535608932045,150.560257470356,2,2,2,0,1,1,0,1,1,13267,0,2012
"1834","1834",40.4961438860619,80.393800100134,5,1,2,1,1,1,0,0,2,18640,0,2012
"1835","1835",20.7603278976183,84.225363902911,8,2,3,1,0,1,1,1,4,14301,0,2012
"1836","1836",49.8199055406999,113.322768268495,4,1,1,0,1,0,0,0,2,20830,0,2012
"1837","1837",32.2466480459368,77.3740464679507,6,1,1,0,1,0,1,1,3,13276,0,2012
"1838","1838",20.2565306571608,61.9202739334176,2,2,3,1,1,0,0,0,1,13463,0,2012
"1839","1839",40.9524699832368,72.9630998246696,5,2,1,0,1,1,1,0,2,10000,0,2012
"1840","1840",120.307227236776,133.867749913888,5,2,2,0,0,0,1,0,2,15239,0,2012
"1841","1841",39.2572568616946,72.9244312804788,10,1,1,0,1,0,0,1,5,18516,0,2012
"1842","1842",55.4829375483849,94.6943730426624,10,2,1,1,1,0,1,0,5,19650,0,2012
"1843","1843",161.960401679585,164.682777047604,6,1,2,1,1,0,0,1,3,12413,0,2012
"1844","1844",40.8024228699883,97.8885839387239,5,2,2,0,1,0,1,1,2,19315,0,2012
"1845","1845",85.4753451436066,131.528481266644,10,2,3,1,0,0,1,0,5,10449,0,2012
"1846","1846",116.751474467111,172.553579070378,9,1,2,0,1,1,0,1,4,21173,0,2012
"1847","1847",49.1518108272867,92.3846453071004,3,1,1,1,0,1,0,0,2,15036,0,2012
"1848","1848",58.3932368652748,94.8123897125752,4,2,2,0,0,0,0,1,2,11858,0,2012
"1849","1849",80.9344105043816,114.434489935971,5,1,2,1,1,1,1,1,2,16887,0,2012
"1850","1850",121.75527072204,156.654320070801,2,1,2,1,0,1,1,0,1,18256,0,2012
"1851","1851",92.6052124572509,102.292338950219,3,1,2,1,0,0,0,0,2,11970,0,2012
"1852","1852",29.9145405510532,80.7043861065654,10,1,3,0,0,1,0,0,5,23514,0,2012
"1853","1853",7.88767052465089,59.7343262054918,2,1,1,1,0,1,0,1,1,17879,0,2012
"1854","1854",78.1352912976385,118.050396045452,3,1,2,1,0,0,0,1,2,15867,0,2012
"1855","1855",21.5519896760238,57.2254010172881,7,2,1,0,0,0,0,1,4,11216,0,2012
"1856","1856",180.572114642938,200.303027568178,9,2,3,0,0,0,1,0,4,20518,0,2012
"1857","1857",0.407727270401202,80.4792461495456,1,2,3,0,1,1,1,1,0,20204,0,2012
"1858","1858",40.3046949346591,94.7506382679823,10,1,2,1,1,0,0,1,5,11971,0,2012
"1859","1859",185.73589340294,211.40281400328,2,2,1,1,1,0,0,1,1,19930,0,2012
"1860","1860",123.267675197612,180.807576344927,2,1,3,1,0,0,0,0,1,23893,0,2012
"1861","1861",25.4643367882162,93.1651801026833,4,2,1,1,0,1,0,0,2,17825,0,2012
"1862","1862",140.144330905447,189.764965345609,5,1,3,1,0,0,1,1,2,17098,0,2012
"1863","1863",69.9677116148205,123.174108003311,6,2,2,0,0,1,0,0,3,19699,0,2012
"1864","1864",135.33654575957,174.998217494666,10,2,1,1,0,1,0,0,5,16470,0,2012
"1865","1865",157.054142361591,190.728768152906,6,2,3,1,0,0,0,0,3,16323,0,2012
"1866","1866",54.48443299488,90.874949502044,4,2,1,0,1,1,0,1,2,10215,0,2012
"1867","1867",49.6584398083305,101.210745291649,4,2,3,0,0,1,0,0,2,22053,0,2012
"1868","1868",139.690181225787,153.6015530947,8,2,2,1,1,1,0,1,4,22503,0,2012
"1869","1869",160.142151298241,189.460289734535,1,1,3,0,0,1,1,0,0,17003,0,2012
"1870","1870",41.1957292116673,74.9854499458434,1,2,1,1,0,1,1,0,0,20811,0,2012
"1871","1871",117.72764642616,177.16995210031,6,1,3,1,1,0,1,0,3,19427,0,2012
"1872","1872",127.665687359791,171.339043344351,6,1,3,1,0,0,1,1,3,13029,0,2012
"1873","1873",218.728653424233,220.266631591266,9,1,3,1,0,1,1,0,4,19873,0,2012
"1874","1874",15.4707802974355,56.2335629953605,3,1,2,0,1,1,0,1,2,19935,0,2012
"1875","1875",219.913909676046,215.099654833958,4,2,2,0,0,0,1,1,2,19863,0,2012
"1876","1876",225.215973936835,232.09626579884,7,2,1,1,0,1,0,0,4,20339,0,2012
"1877","1877",3.04544937288311,70.9330471951601,6,1,1,1,0,0,1,1,3,16947,0,2012
"1878","1878",17.4018332351911,70.2347070800125,5,1,3,0,1,0,0,0,2,13545,0,2012
"1879","1879",74.1764722997211,100.844939722829,4,2,2,1,0,1,1,1,2,14330,0,2012
"1880","1880",120.074644780736,175.77719928161,3,1,2,1,1,1,0,1,2,23518,0,2012
"1881","1881",128.113033904921,162.194716130686,3,2,2,1,1,1,0,1,2,13395,0,2012
"1882","1882",43.1287385807869,93.2317718860942,3,2,2,0,0,1,0,1,2,12041,0,2012
"1883","1883",0.774904168727971,56.7738938143869,1,2,2,0,1,1,1,1,0,23627,0,2012
"1884","1884",74.6582226314804,111.914378778956,8,2,3,1,0,0,1,1,4,17196,0,2012
"1885","1885",79.8849738289568,90.8631870255574,4,2,1,1,0,0,0,1,2,12437,0,2012
"1886","1886",109.297176895857,165.787847914193,3,2,2,1,0,0,0,0,2,18846,0,2012
"1887","1887",199.515084280637,225.047917964952,7,1,2,1,0,1,0,1,4,20639,0,2012
"1888","1888",189.492255675488,224.623733689007,5,2,2,0,1,0,0,1,2,16924,0,2012
"1889","1889",46.2141993754499,91.9854756296353,4,2,2,1,1,1,0,1,2,10154,0,2012
"1890","1890",131.657322650622,160.086021131493,10,2,2,0,1,1,1,1,5,14111,0,2012
"1891","1891",36.1852198464025,70.8857200820146,2,2,3,1,1,1,1,1,1,10833,0,2012
"1892","1892",70.9462605436561,107.537973122742,6,1,2,1,0,1,1,1,3,20924,0,2012
"1893","1893",287.26414641255,301.215626329759,6,2,2,0,0,1,1,0,3,19109,0,2012
"1894","1894",94.4332358431395,120.28394917939,3,1,2,1,0,1,0,1,2,16996,0,2012
"1895","1895",60.2885074103866,107.423131845799,6,2,1,1,1,0,0,1,3,11827,0,2012
"1896","1896",29.6017475202487,92.2634435401945,10,1,1,1,1,1,1,1,5,22089,0,2012
"1897","1897",94.4632032869305,129.780801707733,9,1,2,0,0,0,1,1,4,11460,0,2012
"1898","1898",239.209394519556,254.431928116317,9,2,1,0,1,0,0,1,4,12540,0,2012
"1899","1899",5.09151587489287,75.2146738624703,7,1,2,0,1,0,1,0,4,13317,0,2012
"1900","1900",114.684401726184,160.580168340887,9,2,1,0,0,1,1,1,4,13061,0,2012
"1901","1901",109.367497523604,137.494256560177,5,2,3,1,1,1,1,0,2,11400,0,2012
"1902","1902",47.201692266468,94.5427498998598,6,2,3,0,1,1,0,1,3,16441,0,2012
"1903","1903",47.7236322279265,84.8646427012563,6,1,3,1,0,0,0,1,3,19025,0,2012
"1904","1904",134.936686163318,160.89136814296,1,1,3,1,0,0,1,0,0,10936,0,2012
"1905","1905",217.585637615869,234.916349278615,8,2,3,1,0,1,0,1,4,17202,0,2012
"1906","1906",5.62536857913899,78.2459525272675,4,2,3,1,1,0,1,1,2,13999,0,2012
"1907","1907",49.1304258042734,100.843283306481,9,1,3,0,1,1,0,0,4,22582,0,2012
"1908","1908",76.5046551170553,117.987246235745,10,1,1,1,1,1,0,0,5,14071,0,2012
"1909","1909",133.123949580209,149.98520522973,2,1,2,0,1,1,0,1,1,21586,0,2012
"1910","1910",84.7351804486678,111.139399293977,5,2,3,0,0,0,0,0,2,19833,0,2012
"1911","1911",34.8046989713093,103.367486111339,8,2,1,1,0,1,0,0,4,18996,0,2012
"1912","1912",95.7894449793195,124.213441599468,4,1,1,1,1,1,1,0,2,11479,0,2012
"1913","1913",108.42920793467,117.91462894697,4,2,2,0,1,1,0,1,2,11391,0,2012
"1914","1914",121.257700003007,133.454433044922,4,2,2,1,1,0,1,0,2,17028,0,2012
"1915","1915",130.084510183735,140.810955954774,2,2,3,1,0,1,1,1,1,13527,0,2012
"1916","1916",135.162802264334,163.254831281081,8,1,3,1,0,0,0,1,4,15846,0,2012
"1917","1917",97.1763638439006,147.337229062092,10,2,2,0,0,0,0,0,5,11314,0,2012
"1918","1918",9.35767457918385,70.4914392702813,6,1,2,0,1,1,0,1,3,14809,0,2012
"1919","1919",154.989820579623,157.794093728061,8,2,1,1,0,0,0,1,4,16632,0,2012
"1920","1920",93.9033508004125,142.384634904572,8,2,3,1,0,0,1,0,4,17608,0,2012
"1921","1921",46.2367462567457,89.6638750389038,1,1,1,1,0,1,0,1,0,19104,0,2012
"1922","1922",82.2530905490819,133.940869999579,10,2,3,1,1,0,1,0,5,12052,0,2012
"1923","1923",61.6271090272575,109.304038101591,7,1,3,0,0,0,0,1,4,19452,0,2012
"1924","1924",101.18338053524,127.806907818887,5,2,3,0,0,1,1,0,2,18064,0,2012
"1925","1925",88.2080092259076,138.900545286884,5,2,2,0,1,0,1,1,2,14349,0,2012
"1926","1926",115.002700062345,146.120182095229,9,2,2,1,1,0,0,0,4,14000,0,2012
"1927","1927",139.981661565194,143.837704351391,4,1,3,1,1,0,1,1,2,11389,0,2012
"1928","1928",169.096288781975,201.798523144283,4,1,2,0,0,0,0,0,2,17287,0,2012
"1929","1929",99.163885332723,146.492462762535,8,2,1,0,1,0,0,1,4,10297,0,2012
"1930","1930",148.749839994687,176.026834698992,3,1,1,1,1,1,1,0,2,12715,0,2012
"1931","1931",6.02797229296941,73.4080682747844,1,2,1,1,0,1,0,0,0,19791,0,2012
"1932","1932",70.4347321620549,106.323999689692,4,2,1,1,0,1,1,1,2,23974,0,2012
"1933","1933",122.919215909478,142.203281395516,7,1,2,1,0,0,1,1,4,20928,0,2012
"1934","1934",33.1820458971612,85.6396571324651,1,2,1,1,1,1,1,0,0,12238,0,2012
"1935","1935",129.135235518945,157.802285873656,8,1,3,0,0,1,1,0,4,10001,0,2012
"1936","1936",49.2622871773453,104.929044133488,3,1,3,1,0,0,0,1,2,19404,0,2012
"1937","1937",254.361490027426,266.376733434975,6,1,1,0,0,1,0,0,3,20344,0,2012
"1938","1938",18.6461396895846,90.6747456800199,5,1,3,1,1,0,0,0,2,21382,0,2012
"1939","1939",105.757245412644,159.869593766349,8,1,3,0,1,0,1,1,4,16302,0,2012
"1940","1940",121.556494090175,139.32498189743,3,2,1,0,0,1,1,0,2,12555,0,2012
"1941","1941",60.5422177489306,87.4884700753684,9,2,1,0,0,1,1,1,4,15323,0,2012
"1942","1942",39.3989187290809,72.7825991070967,1,2,1,0,1,1,0,1,0,17468,0,2012
"1943","1943",28.210522905527,94.1180518279797,4,2,3,1,1,1,0,1,2,10583,0,2012
"1944","1944",237.664872176064,233.597213847873,1,1,1,0,0,0,0,0,0,20135,0,2012
"1945","1945",33.0783209203267,85.6927117317647,6,2,2,1,0,0,1,0,3,15483,0,2012
"1946","1946",27.2989334810508,69.0931669456461,10,2,2,0,1,1,0,1,5,17879,0,2012
"1947","1947",157.313834908331,175.159594130338,2,1,2,0,0,0,1,1,1,16266,0,2012
"1948","1948",37.4962111090502,79.6227140444224,6,2,2,0,0,1,1,1,3,15918,0,2012
"1949","1949",163.419643940396,203.370773338664,5,1,2,1,0,1,0,1,2,14971,0,2012
"1950","1950",163.418098504883,216.656985323744,1,1,3,0,0,0,1,1,0,21588,0,2012
"1951","1951",107.463692795198,137.575017449255,6,2,1,0,0,0,0,0,3,22483,0,2012
"1952","1952",13.6292295698923,41.0765430348652,3,2,1,1,0,0,0,1,2,16877,0,2012
"1953","1953",170.543897072505,224.390986513262,5,1,3,1,0,1,1,1,2,23725,0,2012
"1954","1954",8.65746259604543,84.386521804908,7,1,3,0,0,0,0,1,4,16129,0,2012
"1955","1955",13.6065356979782,59.6151877721535,1,2,2,1,0,0,0,0,0,14860,0,2012
"1956","1956",41.3558153035434,106.911225853267,5,2,3,0,0,1,0,1,2,14289,0,2012
"1957","1957",54.2160891489579,89.2169312327494,5,2,2,0,0,1,1,1,2,18124,0,2012
"1958","1958",166.715297650922,185.467686730453,2,2,2,1,1,0,1,0,1,21656,0,2012
"1959","1959",203.478195507286,238.294680655566,4,1,3,0,1,0,0,1,2,22247,0,2012
"1960","1960",74.8566744732561,102.316300249195,7,2,2,1,0,0,1,1,4,14088,0,2012
"1961","1961",44.1850647468278,117.188535727961,9,1,3,0,0,1,0,0,4,21224,0,2012
"1962","1962",58.6894666055784,111.749006741718,7,2,3,0,1,1,1,0,4,11438,0,2012
"1963","1963",60.5764941480054,100.361517036127,2,1,2,1,1,0,0,0,1,12576,0,2012
"1964","1964",85.0808064713628,145.731385518605,1,2,1,1,0,0,1,1,0,20543,0,2012
"1965","1965",48.6644013957565,95.8011051008405,8,1,3,0,1,1,0,1,4,11596,0,2012
"1966","1966",106.318488690835,153.038425348836,6,2,3,1,1,1,0,0,3,10810,0,2012
"1967","1967",24.2487069260586,81.356262158109,4,1,1,1,0,0,0,0,2,13347,0,2012
"1968","1968",81.7472445395024,146.718004377735,4,1,3,1,1,0,0,1,2,20816,0,2012
"1969","1969",23.5072295482062,72.5441461404917,6,2,2,0,0,1,1,1,3,18508,0,2012
"1970","1970",73.8500100144665,100.683296118242,5,1,2,1,1,1,1,1,2,18298,0,2012
"1971","1971",75.3471493266348,128.477644152573,10,1,3,0,0,0,0,0,5,16563,0,2012
"1972","1972",9.62740264442749,70.9512411678676,1,2,3,0,0,0,1,0,0,13348,0,2012
"1973","1973",4.66050760136675,70.492414839154,3,1,1,1,0,1,0,1,2,11418,0,2012
"1974","1974",190.670607216927,183.558960757049,3,1,2,1,1,1,0,0,2,13014,0,2012
"1975","1975",113.490686855704,136.557493937873,6,2,3,0,0,0,0,0,3,14619,0,2012
"1976","1976",34.9230773967225,79.5413206723332,2,2,1,1,0,0,0,0,1,12965,0,2012
"1977","1977",56.8264186437916,107.531284376807,1,1,3,1,1,0,0,1,0,14737,0,2012
"1978","1978",17.5033337967043,50.0222679205903,6,2,1,1,0,0,0,0,3,11417,0,2012
"1979","1979",78.964104937049,96.5076987614199,2,1,2,0,1,0,1,0,1,11603,0,2012
"1980","1980",31.0239281482471,55.0624908229216,6,2,1,0,1,1,0,1,3,16073,0,2012
"1981","1981",66.5568392208875,118.343710979121,1,2,3,1,1,0,1,1,0,23468,0,2012
"1982","1982",148.050311349087,169.070323115348,5,2,3,1,0,0,1,0,2,12196,0,2012
"1983","1983",41.6696369120591,83.7729037052464,2,2,3,1,1,1,0,0,1,18450,0,2012
"1984","1984",12.4465732613276,93.4600560531411,2,2,2,1,1,1,1,0,1,23567,0,2012
"1985","1985",94.1923985353772,143.455779425676,5,2,3,0,0,1,0,0,2,22782,0,2012
"1986","1986",102.514880502305,153.656770488059,6,2,2,1,0,0,1,1,3,16252,0,2012
"1987","1987",90.952796004075,114.462921384506,8,2,3,1,1,0,1,1,4,10734,0,2012
"1988","1988",13.5081760053457,71.3244367975056,7,1,1,0,0,0,0,0,4,17813,0,2012
"1989","1989",83.6877657192658,131.2473328715,3,1,3,0,1,1,1,0,2,10482,0,2012
"1990","1990",130.962160534433,140.419832584242,1,1,1,0,1,1,1,1,0,19375,0,2012
"1991","1991",13.781064903905,42.7025089217379,1,2,1,0,0,0,1,0,0,16662,0,2012
"1992","1992",24.5844212053602,77.5780110456703,2,1,1,1,0,1,1,1,1,19677,0,2012
"1993","1993",138.512576273739,180.192847232276,1,2,1,0,1,0,1,0,0,17221,0,2012
"1994","1994",60.1970552151689,88.6825770254036,9,2,2,1,0,1,1,1,4,20329,0,2012
"1995","1995",56.8888202271529,85.9773903571898,2,2,1,0,1,0,1,1,1,16590,0,2012
"1996","1996",68.449641094609,99.0284767446263,10,2,1,1,0,1,1,1,5,21265,0,2012
"1997","1997",229.623795763775,233.036893851008,5,1,3,0,1,1,0,1,2,10059,0,2012
"1998","1998",83.1840368873915,103.334678471443,1,2,1,0,1,0,1,0,0,10865,0,2012
"1999","1999",68.1229371340401,97.7960574856132,2,1,2,1,1,1,1,1,1,20672,0,2012
"2000","2000",76.80412048878,103.080846155721,1,1,2,1,1,0,0,0,0,10564,0,2013
"2001","2001",66.7351107526035,91.1416490031313,9,2,1,1,0,1,0,1,4,16409,0,2013
"2002","2002",95.7243411960984,138.54954514669,3,1,1,1,0,1,1,1,2,20875,0,2013
"2003","2003",62.645495924166,133.627126512979,7,1,3,0,0,0,0,0,4,23074,0,2013
"2004","2004",6.44531448199214,57.338371041395,4,2,3,0,0,0,1,0,2,23117,0,2013
"2005","2005",33.9477697703496,75.8879166394359,9,2,2,0,0,0,1,1,4,22795,0,2013
"2006","2006",62.6405099791659,94.0077318844514,9,2,1,0,0,0,1,0,4,18367,0,2013
"2007","2007",33.0383412747271,53.7089842791315,3,1,2,1,0,1,0,1,2,11071,0,2013
"2008","2008",198.24643751545,190.135869441231,5,2,2,0,0,1,0,1,2,10945,0,2013
"2009","2009",91.3051676525853,119.952219482556,9,2,2,1,0,0,1,1,4,20457,0,2013
"2010","2010",154.966247893314,189.094593630762,3,1,2,0,1,0,0,0,2,13990,0,2013
"2011","2011",49.2765652061735,103.45787233263,1,2,1,1,0,1,0,0,0,18448,0,2013
"2012","2012",129.084665288462,143.32353986834,7,2,1,1,0,1,0,1,4,12717,0,2013
"2013","2013",76.799612798356,112.859398560232,10,2,3,0,1,1,1,1,5,19699,0,2013
"2014","2014",136.75969159664,163.215436564761,6,2,2,1,0,0,0,0,3,18845,0,2013
"2015","2015",38.8489830496866,96.2838629268561,5,2,3,0,0,0,1,1,2,11329,0,2013
"2016","2016",156.554360648397,184.796731379396,6,2,2,0,0,1,0,0,3,15785,0,2013
"2017","2017",89.8271151132508,145.73289133222,8,1,2,1,1,0,1,0,4,12061,0,2013
"2018","2018",95.7176306792038,141.679674413701,2,1,1,0,0,0,0,0,1,11039,0,2013
"2019","2019",25.7321333839414,70.9465015811451,10,2,2,1,1,0,1,1,5,17035,0,2013
"2020","2020",68.1042942604866,121.030262642251,10,1,3,0,0,1,1,0,5,18750,0,2013
"2021","2021",72.8860081420601,99.915953899141,10,2,1,1,1,1,0,1,5,19164,0,2013
"2022","2022",74.8971573383204,93.9568497173418,10,1,1,1,1,1,0,1,5,14223,0,2013
"2023","2023",6.49176624848258,56.4097046859505,10,2,2,1,0,0,1,0,5,15408,0,2013
"2024","2024",52.3440302438336,84.0499181467035,1,1,2,0,0,1,0,0,0,12703,0,2013
"2025","2025",46.6971870850954,97.4055722736489,9,2,1,0,0,0,0,1,4,11939,0,2013
"2026","2026",203.356297255897,215.14380618337,4,1,2,0,1,1,1,1,2,16837,0,2013
"2027","2027",42.7428837508561,79.8497499451445,1,2,2,0,0,0,0,0,0,23513,0,2013
"2028","2028",8.31785302311228,54.0450438032396,4,1,2,0,1,1,0,1,2,19240,0,2013
"2029","2029",40.2544450112258,72.9845130161857,4,1,3,1,0,1,1,1,2,11343,0,2013
"2030","2030",27.042766624027,66.758139904612,8,2,3,1,0,1,0,1,4,14511,0,2013
"2031","2031",67.4415159502152,135.432145965831,2,1,1,0,1,0,1,1,1,22957,0,2013
"2032","2032",41.6268939817635,81.9791697669352,1,1,1,0,1,0,1,0,0,15617,0,2013
"2033","2033",34.7180466855196,93.8791620432265,10,1,3,1,1,1,1,0,5,10376,0,2013
"2034","2034",146.832154232937,186.222825931635,4,2,2,0,0,0,0,1,2,22195,0,2013
"2035","2035",81.070856025469,132.268327097862,10,1,3,0,1,0,0,1,5,14711,0,2013
"2036","2036",77.8776041566193,116.942358901906,3,2,2,0,1,0,0,0,2,10608,0,2013
"2037","2037",78.9941652466202,139.467326545699,5,1,1,0,0,1,1,1,2,17953,0,2013
"2038","2038",161.672804048832,206.882119744163,5,1,3,0,1,0,1,0,2,16961,0,2013
"2039","2039",57.5561267582671,89.2406921932619,3,1,1,1,1,1,0,1,2,22397,0,2013
"2040","2040",52.4859829562157,120.316412105691,4,2,2,0,1,0,1,1,2,18222,0,2013
"2041","2041",73.7422436656845,125.092384145183,4,2,3,0,0,1,0,0,2,23223,0,2013
"2042","2042",20.6339758587715,70.6642149033634,9,2,3,1,1,0,1,0,4,21860,0,2013
"2043","2043",129.79042253479,174.093307420111,7,1,3,0,0,0,1,0,4,17926,0,2013
"2044","2044",39.539117519241,101.393221472277,5,2,2,1,0,0,1,0,2,12065,0,2013
"2045","2045",47.2787688085593,100.690873655922,5,1,2,0,1,0,1,1,2,15093,0,2013
"2046","2046",149.160022608521,194.759027279498,6,1,3,1,1,1,1,0,3,16165,0,2013
"2047","2047",82.993931707304,132.183695422303,9,2,2,0,0,0,1,1,4,10212,0,2013
"2048","2048",199.17672419157,200.934660789263,4,2,3,1,1,0,0,0,2,21956,0,2013
"2049","2049",52.3263044620115,94.5871744797804,10,1,2,1,1,1,1,0,5,23925,0,2013
"2050","2050",21.9721671545462,89.1761915764643,2,1,2,0,0,1,1,0,1,10993,0,2013
"2051","2051",71.051583560201,125.93566644553,7,1,3,0,0,0,0,0,4,14461,0,2013
"2052","2052",25.2717251396767,53.6715365555459,10,2,2,1,0,1,1,1,5,10873,0,2013
"2053","2053",35.1090914784851,63.0866114602454,7,1,2,1,1,1,0,0,4,19420,0,2013
"2054","2054",156.129047507517,193.71743943652,5,1,2,1,1,1,0,1,2,22454,0,2013
"2055","2055",52.3012468305808,100.068487423511,3,2,3,0,0,1,1,1,2,15832,0,2013
"2056","2056",5.74323347421133,76.3745026447736,4,2,1,1,1,0,1,1,2,18164,0,2013
"2057","2057",48.6239401682372,98.2533098693191,5,2,1,0,1,0,0,0,2,22403,0,2013
"2058","2058",122.768352217586,160.551640555412,7,2,2,0,1,1,1,1,4,16858,0,2013
"2059","2059",25.0432029158955,80.0084819283248,7,1,2,0,1,0,1,0,4,11757,0,2013
"2060","2060",11.0440261326034,45.9001110006908,6,1,3,0,0,0,0,1,3,17531,0,2013
"2061","2061",121.023475611941,141.989553564444,7,1,1,1,1,0,1,0,4,11276,0,2013
"2062","2062",80.9506372578124,115.246369573197,6,1,2,1,0,1,0,1,3,18630,0,2013
"2063","2063",77.174778430238,131.637434124291,10,1,3,0,0,1,0,0,5,12213,0,2013
"2064","2064",59.3423882304935,127.229907212648,8,2,3,1,0,0,1,1,4,19467,0,2013
